Incident_ID,Timestamp,District,Province,Zone,Latitude,Longitude,Incident_Type,Severity_Level,Priority_Label,Affected_Population,Displaced_Population,Casualties,Missing_Persons,Required_Resources,Response_Time_Mins,Status,Reported_By,Report_Channel,Report_Language,Weather_Condition,Has_Photo_Evidence,Has_Video_Evidence,Offline_Submission,Is_Verified,Verified_By,Volunteers_Dispatched,Tasks_Created,Tasks_Completed,Relief_Tokens_Issued,Psych_Support_Needed,Damage_Category,Estimated_Loss_LKR,Is_Monsoon_Season,Month,Hour_Of_Day,Day_Of_Week
INC-2020-1260,2020-04-10T14:34:20.000Z,Vavuniya,Northern,EAST_NORTH,8.881999,80.550664,Flash Flood,2,MEDIUM,109,0,0,0,Rescue Teams,181,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,FOG,False,True,False,False,,0,0,0,0,False,INFRASTRUCTURE,473516,False,4,14,4
INC-2020-0056,2020-04-13T15:50:22.000Z,Mullaitivu,Northern,EAST_NORTH,9.319708,80.52704,Flood,1,LOW,296,0,0,0,Dry Rations|Medical Kits|Rescue Teams,115,RESOLVED,DMC_OFFICER,WEB_DASHBOARD,SINHALA,PARTLY_CLOUDY,False,False,False,False,,0,0,0,0,False,AGRICULTURAL,0,False,4,15,0
INC-2020-0661,2020-04-14T22:40:16.000Z,Mannar,Northern,EAST_NORTH,8.849457,80.035216,Flood,2,MEDIUM,428,0,0,0,Rescue Teams|Dry Rations|Boats|Medical Kits,89,RESOLVED,CITIZEN,FIELD_REPORT,ENGLISH,PARTLY_CLOUDY,False,False,False,True,VOLUNTEER,0,0,0,0,False,MIXED,193121,False,4,22,1
INC-2020-0779,2020-04-20T21:37:33.000Z,Jaffna,Northern,EAST_NORTH,9.532803,80.045729,High Winds/Cyclone,1,LOW,251,0,0,0,Emergency Shelters|Rescue Teams|Dry Rations|Generators,80,RESOLVED,DMC_OFFICER,FIELD_REPORT,ENGLISH,PARTLY_CLOUDY,False,False,False,False,,0,0,0,0,True,NONE,0,False,4,21,0
INC-2020-0346,2020-04-20T21:51:27.000Z,Badulla,Uva,HILL,6.977884,81.14677,Flash Flood,3,HIGH,1298,166,1,0,Dry Rations,40,RESOLVED,DMC_OFFICER,PHONE_CALL,ENGLISH,PARTLY_CLOUDY,False,False,False,False,,1,1,1,55,False,AGRICULTURAL,1203408,False,4,21,0
INC-2020-0682,2020-04-24T02:52:06.000Z,Ampara,Eastern,EAST_NORTH,7.334089,81.562282,High Winds/Cyclone,1,LOW,729,0,0,0,Generators|Dry Rations,198,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,RAINY,False,False,False,False,,0,0,0,0,False,INFRASTRUCTURE,0,False,4,2,4
INC-2020-0992,2020-04-25T00:38:13.000Z,Kilinochchi,Northern,EAST_NORTH,9.257733,80.314085,High Winds/Cyclone,1,LOW,158,0,0,0,Medical Kits|Rescue Teams,557,RESOLVED,VOLUNTEER,MOBILE_APP,TAMIL,SUNNY,True,False,False,False,,0,0,0,0,False,INFRASTRUCTURE,0,False,4,0,5
INC-2020-1128,2020-04-25T20:43:11.000Z,Vavuniya,Northern,EAST_NORTH,8.612873,80.383441,Drought,2,MEDIUM,32403,0,0,0,Medical Kits|Dry Rations|Water Tankers|Livestock Feed,101,RESOLVED,VOLUNTEER,MOBILE_APP,SINHALA,FOG,True,True,True,False,,2,1,0,0,False,AGRICULTURAL,494323,False,4,20,5
INC-2020-1122,2020-04-26T22:16:23.000Z,Mannar,Northern,EAST_NORTH,8.954448,79.88172,Drought,1,LOW,4007,0,0,0,Dry Rations|Livestock Feed|Medical Kits|Water Tankers,396,RESOLVED,CITIZEN,WEB_DASHBOARD,ENGLISH,RAINY,False,False,False,False,,0,0,0,0,False,AGRICULTURAL,0,False,4,22,6
INC-2020-0471,2020-04-28T22:28:01.000Z,Jaffna,Northern,EAST_NORTH,9.600127,80.135021,High Winds/Cyclone,2,MEDIUM,2347,0,0,0,Dry Rations|Medical Kits|Rescue Teams,281,RESOLVED,CITIZEN,SMS,SINHALA,SUNNY,False,False,False,False,,2,1,1,0,False,INFRASTRUCTURE,8085837,False,4,22,1
INC-2020-0494,2020-04-30T15:08:34.000Z,Batticaloa,Eastern,EAST_NORTH,7.637343,81.779639,Flood,2,MEDIUM,5136,0,0,0,Rescue Teams|Medical Kits,208,IN_PROGRESS,CITIZEN,PHONE_CALL,SINHALA,RAINY,False,False,False,False,,2,3,0,0,False,MIXED,2699875,False,4,15,3
INC-2020-0517,2020-05-01T14:43:33.000Z,Colombo,Western,WET,6.866121,79.90625,Flash Flood,3,HIGH,2256,1292,2,3,Boats,27,PENDING,CITIZEN,WEB_DASHBOARD,TAMIL,PARTLY_CLOUDY,False,False,False,True,GRAMA_NILADHARI,4,3,0,258,False,MIXED,755049,True,5,14,4
INC-2020-0247,2020-05-01T18:16:56.000Z,Ratnapura,Sabaragamuwa,WET,6.54406,80.349902,Landslide,2,MEDIUM,3946,0,0,0,Dry Rations|Search Dogs,73,RESOLVED,VOLUNTEER,PHONE_CALL,SINHALA,RAINY,False,True,False,False,,2,1,0,0,False,MIXED,451646,True,5,18,4
INC-2020-1262,2020-05-02T05:13:43.000Z,Ampara,Eastern,EAST_NORTH,7.3741,81.876545,Building Collapse,2,MEDIUM,325,0,0,0,Ambulances|Search Dogs|Excavators,175,RESOLVED,VOLUNTEER,MOBILE_APP,ENGLISH,STORMY,False,True,False,True,VOLUNTEER,0,0,0,0,False,MIXED,44088,True,5,5,5
INC-2020-0814,2020-05-02T08:29:43.000Z,Hambantota,Southern,DRY,6.016758,81.215181,Flash Flood,2,MEDIUM,1594,0,0,0,Water Pumps|Boats,109,CLOSED,VOLUNTEER,MOBILE_APP,TAMIL,FOG,True,True,False,False,,0,0,0,0,False,INFRASTRUCTURE,4963441,True,5,8,5
INC-2020-0960,2020-05-02T12:28:23.000Z,Jaffna,Northern,EAST_NORTH,9.660278,80.136372,Building Collapse,2,MEDIUM,244,0,0,0,Medical Kits|Rescue Teams,53,RESOLVED,VOLUNTEER,MOBILE_APP,TAMIL,PARTLY_CLOUDY,False,False,False,False,,2,1,0,0,False,NONE,0,True,5,12,5
INC-2020-0214,2020-05-02T13:11:47.000Z,Anuradhapura,NorthCentral,DRY,8.244086,80.470707,Flood,1,LOW,59,0,0,0,Tarpaulins|Boats|Water Pumps|Medical Kits,266,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,PARTLY_CLOUDY,True,False,False,False,,0,0,0,0,False,INFRASTRUCTURE,0,True,5,13,5
INC-2020-1425,2020-05-02T21:28:19.000Z,Polonnaruwa,NorthCentral,DRY,7.857752,81.286432,Flood,3,HIGH,20512,2817,0,0,Dry Rations|Water Pumps,55,ASSIGNED,CITIZEN,WEB_DASHBOARD,SINHALA,PARTLY_CLOUDY,False,False,False,True,GRAMA_NILADHARI,4,3,1,939,False,NONE,0,True,5,21,5
INC-2020-0836,2020-05-03T16:55:59.000Z,Matale,Central,HILL,7.432902,80.546439,Building Collapse,2,MEDIUM,935,0,1,0,Search Dogs,200,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,SUNNY,True,False,False,False,,1,2,0,0,False,AGRICULTURAL,176880,True,5,16,6
INC-2020-0020,2020-05-03T22:46:38.000Z,Kegalle,Sabaragamuwa,WET,7.163023,80.274859,Flood,2,MEDIUM,4401,0,0,0,Dry Rations,38,RESOLVED,VOLUNTEER,WEB_DASHBOARD,SINHALA,RAINY,False,False,False,True,VOLUNTEER,1,1,1,0,True,INFRASTRUCTURE,1437574,True,5,22,6
INC-2020-1349,2020-05-04T00:30:41.000Z,Kalutara,Western,WET,6.568201,79.940011,Earthquake,2,MEDIUM,1113,0,0,0,Rescue Teams|Excavators,134,CLOSED,CITIZEN,WEB_DASHBOARD,ENGLISH,SUNNY,False,False,False,False,,1,2,0,0,False,AGRICULTURAL,60022,True,5,0,0
INC-2020-0230,2020-05-04T02:11:11.000Z,Hambantota,Southern,DRY,6.096789,81.015257,Flood,2,MEDIUM,2145,0,0,0,Medical Kits|Water Pumps|Dry Rations,49,RESOLVED,VOLUNTEER,MOBILE_APP,TAMIL,RAINY,False,False,False,False,,1,2,2,0,False,RESIDENTIAL,588008,True,5,2,0
INC-2020-0359,2020-05-04T10:59:29.000Z,Monaragala,Uva,DRY,6.893391,81.351265,Flood,1,LOW,408,0,0,0,Water Pumps|Medical Kits|Tarpaulins|Dry Rations,275,RESOLVED,VOLUNTEER,WEB_DASHBOARD,ENGLISH,STORMY,False,False,False,True,LOCAL_AUTHORITY,0,0,0,0,False,AGRICULTURAL,0,True,5,10,0
INC-2020-0441,2020-05-05T03:39:15.000Z,Galle,Southern,WET,5.935323,80.191477,Flood,3,HIGH,20167,3862,0,0,Dry Rations|Tarpaulins|Medical Kits,30,RESOLVED,CITIZEN,PHONE_CALL,TAMIL,OVERCAST,True,False,False,False,,5,3,1,643,True,NONE,0,True,5,3,1
INC-2020-0874,2020-05-05T14:40:01.000Z,Kalutara,Western,WET,6.429991,80.198895,Building Collapse,2,MEDIUM,787,0,2,0,Excavators,56,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,OVERCAST,False,True,False,True,LOCAL_AUTHORITY,0,0,0,0,False,INFRASTRUCTURE,1852857,True,5,14,1
INC-2020-0367,2020-05-07T20:28:28.000Z,Anuradhapura,NorthCentral,DRY,8.32981,80.376355,Medical Emergency,2,MEDIUM,2499,0,0,0,Medical Kits|Ambulances|Rescue Teams,53,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,SUNNY,False,True,False,False,,2,1,0,0,False,MIXED,11100437,True,5,20,3
INC-2020-1290,2020-05-08T19:39:48.000Z,Badulla,Uva,HILL,6.940283,81.059358,Flood,1,LOW,3550,0,0,0,Tarpaulins|Dry Rations|Boats|Water Pumps,162,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,PARTLY_CLOUDY,False,False,False,False,,0,0,0,0,False,INFRASTRUCTURE,0,True,5,19,4
INC-2020-0194,2020-05-12T14:08:44.000Z,Gampaha,Western,WET,7.197656,79.987079,High Winds/Cyclone,1,LOW,798,0,0,0,Medical Kits|Dry Rations,169,RESOLVED,VOLUNTEER,MOBILE_APP,TAMIL,STORMY,False,False,True,False,,0,0,0,0,False,INFRASTRUCTURE,0,True,5,14,1
INC-2020-1192,2020-05-12T17:10:22.000Z,Polonnaruwa,NorthCentral,DRY,7.824399,81.040689,High Winds/Cyclone,2,MEDIUM,108,0,0,0,Generators|Emergency Shelters,53,RESOLVED,CITIZEN,WEB_DASHBOARD,SINHALA,RAINY,False,False,False,False,,1,2,1,0,False,MIXED,3439988,True,5,17,1
INC-2020-0550,2020-05-14T16:10:27.000Z,Colombo,Western,WET,6.867807,79.903048,Flood,2,MEDIUM,1757,0,0,0,Tarpaulins|Medical Kits,96,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAINY,False,False,False,True,GRAMA_NILADHARI,2,2,2,0,False,INFRASTRUCTURE,663140,True,5,16,3
INC-2020-0455,2020-05-15T00:57:38.000Z,Gampaha,Western,WET,7.04491,79.955587,Flood,2,MEDIUM,515,0,0,0,Water Pumps|Medical Kits|Dry Rations|Boats,36,RESOLVED,DMC_OFFICER,MOBILE_APP,SINHALA,STORMY,True,False,False,False,,1,2,0,0,False,AGRICULTURAL,812609,True,5,0,4
INC-2020-0049,2020-05-15T14:34:42.000Z,Polonnaruwa,NorthCentral,DRY,7.989191,81.274029,Medical Emergency,1,LOW,1269,0,0,0,Blood Supplies|Rescue Teams|Ambulances|Medical Kits,122,IN_PROGRESS,VOLUNTEER,WEB_DASHBOARD,ENGLISH,RAINY,True,False,False,True,LOCAL_AUTHORITY,0,0,0,0,False,MIXED,0,True,5,14,4
INC-2020-1070,2020-05-16T03:53:40.000Z,Gampaha,Western,WET,7.098463,80.052997,Flood,2,MEDIUM,2237,0,0,0,Rescue Teams|Medical Kits,71,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,STORMY,True,False,False,False,,0,0,0,0,False,RESIDENTIAL,12369467,True,5,3,5
INC-2020-0464,2020-05-16T09:46:50.000Z,Jaffna,Northern,EAST_NORTH,9.559737,80.05682,High Winds/Cyclone,2,MEDIUM,4327,0,0,0,Dry Rations|Emergency Shelters,104,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,SUNNY,False,True,True,False,,0,0,0,0,True,AGRICULTURAL,528474,True,5,9,5
INC-2020-1014,2020-05-16T18:27:28.000Z,Polonnaruwa,NorthCentral,DRY,8.020739,81.074433,Flash Flood,2,MEDIUM,1999,0,0,0,Medical Kits|Rescue Teams|Water Pumps|Dry Rations,88,RESOLVED,LOCAL_AUTHORITY,FIELD_REPORT,SINHALA,FOG,False,False,False,False,,3,2,1,0,False,NONE,0,True,5,18,5
INC-2020-0999,2020-05-17T02:05:38.000Z,Kurunegala,NorthWestern,DRY,7.630747,80.418904,Flood,2,MEDIUM,3673,0,0,0,Boats,123,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,OVERCAST,False,False,False,True,LOCAL_AUTHORITY,3,3,0,0,False,MIXED,41654,True,5,2,6
INC-2020-0192,2020-05-18T14:52:44.000Z,Polonnaruwa,NorthCentral,DRY,7.890497,81.080569,Flash Flood,4,CRITICAL,1561,482,7,0,Rescue Teams,11,IN_PROGRESS,DMC_OFFICER,MOBILE_APP,SINHALA,STORMY,False,True,False,True,VOLUNTEER,1,2,2,80,False,AGRICULTURAL,7903353,True,5,14,0
INC-2020-0776,2020-05-19T01:18:28.000Z,Kegalle,Sabaragamuwa,WET,7.279625,80.386529,Landslide,2,MEDIUM,1293,0,0,0,Search Dogs|Dry Rations|Medical Kits,62,RESOLVED,VOLUNTEER,MOBILE_APP,TAMIL,RAINY,False,False,False,False,,3,4,3,0,False,AGRICULTURAL,1352862,True,5,1,1
INC-2020-0735,2020-05-20T22:59:40.000Z,Matara,Southern,WET,5.874699,80.625832,Flood,1,LOW,152,0,0,0,Water Pumps|Rescue Teams,267,RESOLVED,CITIZEN,SMS,SINHALA,FOG,False,True,False,True,DMC_OFFICER,0,0,0,0,False,MIXED,0,True,5,22,2
INC-2020-0560,2020-05-21T22:11:36.000Z,Ratnapura,Sabaragamuwa,WET,6.527963,80.392581,Landslide,2,MEDIUM,684,0,0,0,Medical Kits|Search Dogs|Rescue Teams,66,RESOLVED,SENSOR,MOBILE_APP,SINHALA,RAINY,True,False,False,False,,2,2,2,0,False,NONE,0,True,5,22,3
INC-2020-0972,2020-05-22T06:30:42.000Z,NuwaraEliya,Central,HILL,6.990546,80.644906,Medical Emergency,2,MEDIUM,15728,0,2,0,Rescue Teams,51,IN_PROGRESS,CITIZEN,SMS,ENGLISH,OVERCAST,False,True,False,True,GRAMA_NILADHARI,3,1,0,0,False,RESIDENTIAL,2665374,True,5,6,4
INC-2020-1449,2020-05-23T04:43:47.000Z,Trincomalee,Eastern,EAST_NORTH,8.441946,81.130525,Flash Flood,3,HIGH,2158,655,2,0,Dry Rations|Boats,45,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,FOG,True,False,False,True,VOLUNTEER,1,2,0,163,False,INFRASTRUCTURE,383667,True,5,4,5
INC-2020-1306,2020-05-24T02:26:39.000Z,Monaragala,Uva,DRY,6.839631,81.246823,Flash Flood,3,HIGH,69,20,9,1,Boats|Water Pumps|Dry Rations,22,RESOLVED,DMC_OFFICER,MOBILE_APP,ENGLISH,PARTLY_CLOUDY,True,False,False,False,,2,2,0,5,False,MIXED,1014363,True,5,2,6
INC-2020-0536,2020-05-27T18:03:43.000Z,Colombo,Western,WET,6.850054,79.916043,Flash Flood,2,MEDIUM,195,0,0,0,Rescue Teams|Medical Kits|Dry Rations,64,RESOLVED,SENSOR,WEB_DASHBOARD,SINHALA,OVERCAST,False,False,False,True,DMC_OFFICER,2,1,0,0,False,NONE,0,True,5,18,2
INC-2020-1424,2020-05-27T18:22:43.000Z,Matara,Southern,WET,5.996847,80.76908,Flash Flood,2,MEDIUM,815,0,0,0,Rescue Teams,66,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,RAINY,False,False,False,True,GRAMA_NILADHARI,0,0,0,0,False,NONE,0,True,5,18,2
INC-2020-0086,2020-05-28T08:27:24.000Z,Kilinochchi,Northern,EAST_NORTH,9.386843,80.218842,Building Collapse,2,MEDIUM,33,0,1,0,Ambulances|Excavators|Rescue Teams|Medical Kits,46,RESOLVED,DMC_OFFICER,MOBILE_APP,SINHALA,RAINY,True,True,False,False,,1,1,1,0,False,NONE,0,True,5,8,3
INC-2020-0954,2020-05-28T11:09:17.000Z,Monaragala,Uva,DRY,6.804107,81.491924,Flood,2,MEDIUM,9695,0,2,1,Medical Kits,30,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,OVERCAST,False,False,False,True,GRAMA_NILADHARI,3,4,4,0,False,AGRICULTURAL,9312505,True,5,11,3
INC-2020-0856,2020-05-29T01:32:17.000Z,Kurunegala,NorthWestern,DRY,7.426992,80.46634,Flash Flood,2,MEDIUM,1851,0,0,0,Dry Rations,103,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,PARTLY_CLOUDY,True,True,False,True,DMC_OFFICER,1,2,1,0,False,AGRICULTURAL,448479,True,5,1,4
INC-2020-1071,2020-05-29T13:54:51.000Z,Vavuniya,Northern,EAST_NORTH,8.887218,80.486612,Flood,2,MEDIUM,3817,0,2,2,Tarpaulins|Boats|Rescue Teams,53,RESOLVED,SENSOR,SMS,TAMIL,OVERCAST,False,True,False,False,,1,2,0,0,False,INFRASTRUCTURE,691617,True,5,13,4
INC-2020-0197,2020-06-02T03:24:05.000Z,Kurunegala,NorthWestern,DRY,7.67625,80.458813,Medical Emergency,2,MEDIUM,530,0,0,0,Rescue Teams,45,RESOLVED,SENSOR,WEB_DASHBOARD,SINHALA,FOG,False,False,False,False,,0,0,0,0,False,AGRICULTURAL,935950,True,6,3,1
INC-2020-1123,2020-06-02T22:22:12.000Z,Badulla,Uva,HILL,6.978069,81.215705,Flash Flood,3,HIGH,3718,910,0,0,Medical Kits|Dry Rations,17,RESOLVED,VOLUNTEER,WEB_DASHBOARD,ENGLISH,OVERCAST,False,False,False,True,VOLUNTEER,2,2,2,182,False,INFRASTRUCTURE,10915813,True,6,22,1
INC-2020-0190,2020-06-03T05:05:13.000Z,Matara,Southern,WET,5.964899,80.596379,Flood,1,LOW,910,0,0,0,Dry Rations,293,RESOLVED,CITIZEN,SMS,ENGLISH,STORMY,True,False,False,True,GRAMA_NILADHARI,0,0,0,0,True,AGRICULTURAL,0,True,6,5,2
INC-2020-0643,2020-06-08T19:00:39.000Z,Kurunegala,NorthWestern,DRY,7.597759,80.308134,Flood,1,LOW,727,0,0,0,Dry Rations|Rescue Teams|Tarpaulins,84,CLOSED,DMC_OFFICER,SMS,SINHALA,OVERCAST,False,False,False,True,DMC_OFFICER,0,0,0,0,False,RESIDENTIAL,0,True,6,19,0
INC-2020-0046,2020-06-09T08:27:11.000Z,Vavuniya,Northern,EAST_NORTH,8.764766,80.578302,Forest Fire,1,LOW,373,0,0,0,Medical Kits|Fire Trucks|Water Tankers|Rescue Teams,242,RESOLVED,CITIZEN,SMS,SINHALA,SUNNY,False,True,False,True,GRAMA_NILADHARI,0,0,0,0,False,RESIDENTIAL,0,True,6,8,1
INC-2020-0894,2020-06-10T17:23:16.000Z,Jaffna,Northern,EAST_NORTH,9.783409,80.000802,Earthquake,2,MEDIUM,591,0,3,2,Search Dogs|Excavators|Medical Kits|Rescue Teams,221,RESOLVED,CITIZEN,WEB_DASHBOARD,SINHALA,RAINY,False,False,False,False,,0,0,0,0,False,AGRICULTURAL,3616805,True,6,17,2
INC-2020-0337,2020-06-12T04:24:49.000Z,NuwaraEliya,Central,HILL,6.860273,80.823845,Landslide,1,LOW,355,0,1,1,Search Dogs|Ambulances,163,RESOLVED,DMC_OFFICER,MOBILE_APP,ENGLISH,STORMY,True,False,True,False,,0,0,0,0,False,INFRASTRUCTURE,0,True,6,4,4
INC-2020-1183,2020-06-12T14:29:10.000Z,Kalutara,Western,WET,6.572535,80.137089,Flood,2,MEDIUM,1401,0,0,0,Boats,112,RESOLVED,SENSOR,WEB_DASHBOARD,SINHALA,RAINY,False,False,False,True,VOLUNTEER,2,1,0,0,False,NONE,0,True,6,14,4
INC-2020-0762,2020-06-14T06:59:16.000Z,Badulla,Uva,HILL,6.931361,81.177319,Forest Fire,2,MEDIUM,1639,0,0,0,Helicopters,406,RESOLVED,VOLUNTEER,MOBILE_APP,ENGLISH,PARTLY_CLOUDY,True,False,False,True,VOLUNTEER,0,0,0,0,False,RESIDENTIAL,15633,True,6,6,6
INC-2020-1001,2020-06-16T09:48:49.000Z,Kandy,Central,HILL,7.168757,80.523912,Landslide,3,HIGH,11481,1290,0,0,Medical Kits,21,RESOLVED,DMC_OFFICER,MOBILE_APP,ENGLISH,FOG,True,False,False,True,VOLUNTEER,2,3,1,215,True,NONE,0,True,6,9,1
INC-2020-0631,2020-06-16T18:20:52.000Z,Kurunegala,NorthWestern,DRY,7.52325,80.480225,Flood,1,LOW,1063,0,0,0,Dry Rations|Boats|Rescue Teams|Water Pumps,375,RESOLVED,CITIZEN,MOBILE_APP,TAMIL,PARTLY_CLOUDY,True,False,False,True,VOLUNTEER,0,0,0,0,True,AGRICULTURAL,0,True,6,18,1
INC-2020-0354,2020-06-16T20:35:26.000Z,Anuradhapura,NorthCentral,DRY,8.214026,80.373869,Flood,2,MEDIUM,2623,0,0,0,Water Pumps|Medical Kits|Boats,81,RESOLVED,CITIZEN,WEB_DASHBOARD,SINHALA,OVERCAST,True,False,False,True,GRAMA_NILADHARI,0,0,0,0,False,MIXED,382817,True,6,20,1
INC-2020-1304,2020-06-17T17:09:43.000Z,Gampaha,Western,WET,7.156562,80.038748,Medical Emergency,2,MEDIUM,1513,0,0,0,Blood Supplies,58,RESOLVED,MEDIA,MOBILE_APP,ENGLISH,RAINY,True,False,False,True,LOCAL_AUTHORITY,2,3,1,0,False,INFRASTRUCTURE,1242440,True,6,17,2
INC-2020-0457,2020-06-18T02:48:29.000Z,Kandy,Central,HILL,7.255903,80.571023,Landslide,2,MEDIUM,978,0,0,0,Dry Rations,336,RESOLVED,MEDIA,SMS,ENGLISH,FOG,False,False,False,True,GRAMA_NILADHARI,0,0,0,0,False,RESIDENTIAL,655664,True,6,2,3
INC-2020-0310,2020-06-20T01:51:53.000Z,Hambantota,Southern,DRY,6.011016,81.256149,Flood,1,LOW,39,0,0,0,Dry Rations|Boats|Water Pumps,134,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,STORMY,False,True,False,False,,0,0,0,0,False,NONE,0,True,6,1,5
INC-2020-1378,2020-06-21T19:59:07.000Z,Kalutara,Western,WET,6.565657,80.142976,Earthquake,2,MEDIUM,2638,0,0,0,Ambulances|Medical Kits|Emergency Shelters|Search Dogs,29,RESOLVED,VOLUNTEER,PHONE_CALL,SINHALA,FOG,False,False,False,False,,0,0,0,0,False,NONE,0,True,6,19,6
INC-2020-0548,2020-06-22T14:22:47.000Z,Batticaloa,Eastern,EAST_NORTH,7.680237,81.663084,Flood,2,MEDIUM,3502,0,0,0,Boats,111,RESOLVED,SENSOR,WEB_DASHBOARD,TAMIL,STORMY,False,False,False,True,VOLUNTEER,0,0,0,0,False,MIXED,304417,True,6,14,0
INC-2020-0371,2020-06-23T03:12:46.000Z,Kandy,Central,HILL,7.208319,80.544384,Flood,2,MEDIUM,1719,0,0,0,Dry Rations|Medical Kits|Tarpaulins|Boats,104,RESOLVED,VOLUNTEER,MOBILE_APP,SINHALA,FOG,True,False,False,True,LOCAL_AUTHORITY,3,4,2,0,False,MIXED,610791,True,6,3,1
INC-2020-1175,2020-06-24T02:15:11.000Z,Mullaitivu,Northern,EAST_NORTH,9.138318,80.55545,High Winds/Cyclone,3,HIGH,1585,770,2,1,Rescue Teams,62,ASSIGNED,CITIZEN,FIELD_REPORT,SINHALA,RAINY,False,False,False,True,LOCAL_AUTHORITY,8,3,3,192,False,NONE,0,True,6,2,2
INC-2020-1278,2020-06-27T02:50:19.000Z,Batticaloa,Eastern,EAST_NORTH,7.700063,81.651037,Flood,1,LOW,351,0,0,0,Tarpaulins|Water Pumps|Rescue Teams,169,RESOLVED,SENSOR,WEB_DASHBOARD,ENGLISH,PARTLY_CLOUDY,False,False,False,True,LOCAL_AUTHORITY,0,0,0,0,False,AGRICULTURAL,0,True,6,2,5
INC-2020-0166,2020-06-28T21:46:49.000Z,Galle,Southern,WET,6.177388,80.134796,High Winds/Cyclone,1,LOW,1570,0,0,0,Dry Rations,121,RESOLVED,CITIZEN,MOBILE_APP,SINHALA,OVERCAST,False,True,True,True,GRAMA_NILADHARI,0,0,0,0,False,INFRASTRUCTURE,0,True,6,21,6
INC-2020-1452,2020-06-29T14:50:49.000Z,Ampara,Eastern,EAST_NORTH,7.173523,81.732707,Flash Flood,3,HIGH,1786,494,0,0,Water Pumps|Boats|Rescue Teams,70,RESOLVED,DMC_OFFICER,WEB_DASHBOARD,ENGLISH,OVERCAST,False,False,False,True,LOCAL_AUTHORITY,2,3,2,98,True,MIXED,7897977,True,6,14,0
INC-2020-0747,2020-07-02T23:55:45.000Z,Batticaloa,Eastern,EAST_NORTH,7.642091,81.64428,Flood,2,MEDIUM,136,0,0,0,Rescue Teams|Medical Kits,170,RESOLVED,CITIZEN,SMS,ENGLISH,STORMY,False,False,False,False,,0,0,0,0,False,INFRASTRUCTURE,8464675,True,7,23,3
INC-2020-0183,2020-07-04T00:48:52.000Z,Kandy,Central,HILL,7.275983,80.775167,High Winds/Cyclone,1,LOW,365,0,0,0,Medical Kits,148,CLOSED,VOLUNTEER,WEB_DASHBOARD,SINHALA,STORMY,False,False,False,True,GRAMA_NILADHARI,0,0,0,0,False,INFRASTRUCTURE,0,True,7,0,5
INC-2020-0996,2020-07-06T08:57:45.000Z,Batticaloa,Eastern,EAST_NORTH,7.785827,81.632934,Flash Flood,3,HIGH,4237,976,0,0,Water Pumps,57,RESOLVED,CITIZEN,MOBILE_APP,ENGLISH,PARTLY_CLOUDY,False,False,False,False,,2,2,1,244,False,RESIDENTIAL,1927063,True,7,8,0
INC-2020-0617,2020-07-14T00:09:19.000Z,NuwaraEliya,Central,HILL,6.830281,80.79678,Flood,2,MEDIUM,14709,0,0,0,Medical Kits|Rescue Teams|Dry Rations,71,RESOLVED,CITIZEN,SMS,ENGLISH,STORMY,False,False,True,False,,3,4,3,0,False,AGRICULTURAL,562471,True,7,0,1
INC-2020-1056,2020-07-15T21:09:34.000Z,Batticaloa,Eastern,EAST_NORTH,7.665867,81.711238,Flood,1,LOW,761,0,0,0,Medical Kits|Dry Rations|Boats,336,RESOLVED,CITIZEN,WEB_DASHBOARD,ENGLISH,PARTLY_CLOUDY,False,False,False,True,VOLUNTEER,0,0,0,0,False,NONE,0,True,7,21,2
INC-2020-1072,2020-07-19T02:43:04.000Z,Gampaha,Western,WET,7.122686,79.918759,Flash Flood,3,HIGH,8333,2449,2,1,Medical Kits|Rescue Teams,128,PENDING,CITIZEN,MOBILE_APP,ENGLISH,OVERCAST,True,False,False,True,DMC_OFFICER,3,1,1,816,True,MIXED,373168,True,7,2,6
INC-2020-0801,2020-07-19T20:54:08.000Z,Colombo,Western,WET,6.940269,79.85604,Flash Flood,3,HIGH,4882,1267,5,0,Boats|Water Pumps|Dry Rations|Medical Kits,20,RESOLVED,VOLUNTEER,FIELD_REPORT,ENGLISH,PARTLY_CLOUDY,False,False,False,True,GRAMA_NILADHARI,5,6,6,253,False,MIXED,514037,True,7,20,6
