Incident_ID,Timestamp,District,Zone,Incident_Type,Severity_Level,Affected_Population,Casualties,Required_Resources,Response_Time_Mins,Status,Reported_By
INC-2023-0173,2023-07-02T03:30:38.643Z,Matale,HILL,Landslide,1,257,0,Dry Rations|Medical Kits,91,RESOLVED,CITIZEN
INC-2020-0174,2020-01-28T15:44:40.137Z,Puttalam,DRY,High Winds/Cyclone,1,1848,0,,104,RESOLVED,CITIZEN
INC-2025-0175,2025-10-15T01:44:43.821Z,Vavuniya,DRY,Drought,4,107768,0,Water Bowsers|Dry Rations,1658,RESOLVED,OFFICER
INC-2019-0176,2019-11-05T14:25:29.453Z,Kalutara,WET,Flood,4,20432,7,Boats|Rescue Teams|Dry Rations|Medical Kits,84,RESOLVED,MEDIA
INC-2021-0177,2021-01-12T06:46:22.896Z,Colombo,WET,Flood,1,1111,0,Dry Rations|Medical Kits,27,RESOLVED,SENSOR
INC-2018-0178,2018-06-05T23:01:40.780Z,Gampaha,WET,Flood,3,3762,0,Boats|Rescue Teams|Dry Rations|Medical Kits,72,RESOLVED,OFFICER
INC-2018-0179,2018-06-11T05:36:30.729Z,Galle,WET,Flood,2,4732,0,Dry Rations|Medical Kits,116,RESOLVED,SENSOR
INC-2020-0180,2020-12-07T21:27:44.842Z,Ampara,EAST_NORTH,Animal Attack,1,2,0,Wildlife Officers|Veterinary Kits,36,RESOLVED,CITIZEN
INC-2023-0181,2023-12-15T04:10:01.918Z,Trincomalee,EAST_NORTH,High Winds/Cyclone,1,1162,0,,105,RESOLVED,OFFICER
INC-2019-0182,2019-09-05T09:24:53.730Z,Kalutara,WET,Flood,1,1047,0,Dry Rations|Medical Kits,50,RESOLVED,CITIZEN
INC-2019-0183,2019-09-24T03:31:53.622Z,Matale,HILL,Landslide,1,92,0,Dry Rations|Medical Kits,120,RESOLVED,CITIZEN
INC-2020-0184,2020-10-15T07:27:59.363Z,Hambantota,DRY,Forest Fire,3,141,0,Fire Trucks|Air Support,78,RESOLVED,CITIZEN
INC-2018-0185,2018-07-10T06:01:29.285Z,Kalutara,WET,Flood,2,5852,0,Dry Rations|Medical Kits,46,RESOLVED,OFFICER
INC-2025-0186,2025-12-01T17:12:46.907Z,Matale,HILL,High Winds/Cyclone,4,16064,1,,51,RESOLVED,OFFICER
INC-2021-0187,2021-11-11T13:35:52.817Z,Jaffna,EAST_NORTH,High Winds/Cyclone,3,3123,0,,96,RESOLVED,SENSOR
INC-2021-0188,2021-02-04T09:21:52.010Z,Hambantota,DRY,Animal Attack,1,1,2,Wildlife Officers|Veterinary Kits,53,RESOLVED,OFFICER
INC-2023-0189,2023-07-09T07:14:04.324Z,Nuwara Eliya,HILL,Landslide,5,575,17,Boats|Rescue Teams|Dry Rations|Medical Kits,144,RESOLVED,CITIZEN
INC-2020-0190,2020-07-25T22:28:38.567Z,Gampaha,WET,Flood,1,153,0,Dry Rations|Medical Kits,110,RESOLVED,CITIZEN
INC-2020-0191,2020-04-18T18:16:56.451Z,Ampara,EAST_NORTH,Animal Attack,1,10,0,Wildlife Officers|Veterinary Kits,46,RESOLVED,OFFICER
INC-2021-0192,2021-02-06T19:19:53.044Z,Galle,WET,High Winds/Cyclone,1,1954,0,,31,RESOLVED,OFFICER
INC-2020-0193,2020-10-11T10:04:24.424Z,Kandy,HILL,Forest Fire,2,108,0,Fire Trucks|Air Support,115,RESOLVED,CITIZEN
INC-2020-0194,2020-02-12T07:53:30.915Z,Badulla,HILL,Landslide,4,52,2,Boats|Rescue Teams|Dry Rations|Medical Kits,64,RESOLVED,CITIZEN
INC-2018-0195,2018-04-24T04:55:59.157Z,Colombo,WET,High Winds/Cyclone,4,1856,8,,33,RESOLVED,OFFICER
INC-2018-0196,2018-09-02T01:24:08.107Z,Batticaloa,EAST_NORTH,Forest Fire,2,198,0,Fire Trucks|Air Support,170,RESOLVED,SENSOR
INC-2025-0197,2025-11-08T21:42:16.123Z,Anuradhapura,DRY,High Winds/Cyclone,2,3396,0,,114,RESOLVED,CITIZEN
INC-2023-0198,2023-07-16T12:49:48.119Z,Galle,WET,High Winds/Cyclone,2,2628,0,,63,RESOLVED,MEDIA
INC-2022-0199,2022-07-03T17:10:29.031Z,Galle,WET,High Winds/Cyclone,4,4832,5,,50,RESOLVED,CITIZEN
INC-2018-0200,2018-08-27T23:25:24.934Z,Kilinochchi,EAST_NORTH,Animal Attack,1,4,1,Wildlife Officers|Veterinary Kits,75,RESOLVED,MEDIA
INC-2024-0201,2024-02-10T07:40:01.247Z,Polonnaruwa,DRY,Flood,4,25184,2,Boats|Rescue Teams|Dry Rations|Medical Kits,99,RESOLVED,CITIZEN
INC-2024-0202,2024-11-24T22:25:36.943Z,Kurunegala,DRY,Animal Attack,1,9,0,Wildlife Officers|Veterinary Kits,31,RESOLVED,OFFICER
INC-2024-0203,2024-04-17T03:46:42.581Z,Colombo,WET,Animal Attack,1,7,2,Wildlife Officers|Veterinary Kits,86,RESOLVED,OFFICER
INC-2020-0204,2020-10-24T22:33:12.290Z,Matale,HILL,High Winds/Cyclone,5,36600,5,,62,RESOLVED,OFFICER
INC-2020-0205,2020-06-05T11:41:21.946Z,Vavuniya,DRY,Drought,2,12182,0,Water Bowsers|Dry Rations,4050,RESOLVED,OFFICER
INC-2020-0206,2020-04-01T17:31:04.083Z,Galle,WET,High Winds/Cyclone,1,1451,0,,41,RESOLVED,OFFICER
INC-2023-0207,2023-12-30T03:24:15.076Z,Colombo,WET,Animal Attack,2,8,1,Wildlife Officers|Veterinary Kits,33,RESOLVED,SENSOR
INC-2018-0208,2018-05-04T04:30:18.664Z,Ratnapura,HILL,Flood,5,7325,1,Boats|Rescue Teams|Dry Rations|Medical Kits,34,RESOLVED,CITIZEN
INC-2018-0209,2018-08-03T09:26:28.040Z,Gampaha,WET,Flood,5,33325,1,Boats|Rescue Teams|Dry Rations|Medical Kits,72,RESOLVED,CITIZEN
INC-2022-0210,2022-04-18T19:29:59.937Z,Kegalle,HILL,Forest Fire,3,228,0,Fire Trucks|Air Support,57,RESOLVED,CITIZEN
INC-2023-0211,2023-06-28T10:12:15.916Z,Kalutara,WET,Flood,4,29664,4,Boats|Rescue Teams|Dry Rations|Medical Kits,109,RESOLVED,OFFICER
INC-2024-0212,2024-04-19T18:51:14.341Z,Ampara,EAST_NORTH,Flood,2,292,0,Dry Rations|Medical Kits,56,RESOLVED,CITIZEN
INC-2023-0213,2023-05-08T22:16:22.486Z,Jaffna,EAST_NORTH,Flood,3,3393,0,Boats|Rescue Teams|Dry Rations|Medical Kits,99,RESOLVED,CITIZEN
INC-2025-0214,2025-09-22T23:13:19.198Z,Kalutara,WET,Flood,4,21648,0,Boats|Rescue Teams|Dry Rations|Medical Kits,94,RESOLVED,CITIZEN
INC-2020-0215,2020-01-28T12:58:13.669Z,Ratnapura,HILL,Landslide,1,313,0,Dry Rations|Medical Kits,123,RESOLVED,OFFICER
INC-2021-0216,2021-07-14T01:52:20.908Z,Kalutara,WET,High Winds/Cyclone,2,1856,0,,91,RESOLVED,OFFICER
INC-2026-0217,2026-03-20T10:31:25.272Z,Matara,WET,Flood,1,946,0,Dry Rations|Medical Kits,96,RESOLVED,OFFICER
INC-2020-0218,2020-11-10T04:10:01.553Z,Batticaloa,EAST_NORTH,Drought,3,16725,0,Water Bowsers|Dry Rations,2122,RESOLVED,OFFICER
INC-2018-0219,2018-05-20T13:08:33.114Z,Kegalle,HILL,Landslide,1,114,0,Dry Rations|Medical Kits,179,RESOLVED,CITIZEN
INC-2022-0220,2022-12-18T19:36:10.701Z,Galle,WET,Flood,3,9972,0,Boats|Rescue Teams|Dry Rations|Medical Kits,94,RESOLVED,CITIZEN
INC-2021-0221,2021-04-27T18:23:18.664Z,Gampaha,WET,Flood,1,551,0,Dry Rations|Medical Kits,109,RESOLVED,CITIZEN
INC-2024-0222,2024-08-14T23:30:12.392Z,Gampaha,WET,Landslide,2,76,0,Dry Rations|Medical Kits,90,RESOLVED,OFFICER
INC-2025-0223,2025-08-27T16:25:36.367Z,Galle,WET,Flood,3,13338,0,Boats|Rescue Teams|Dry Rations|Medical Kits,39,RESOLVED,CITIZEN
INC-2019-0224,2019-08-29T10:02:20.648Z,Hambantota,DRY,Flood,3,1152,0,Boats|Rescue Teams|Dry Rations|Medical Kits,33,RESOLVED,OFFICER
INC-2021-0225,2021-08-24T23:20:07.522Z,Matale,HILL,Flood,1,157,0,Dry Rations|Medical Kits,35,RESOLVED,CITIZEN
INC-2025-0226,2025-12-15T21:20:50.213Z,Mannar,DRY,Flood,5,37800,10,Boats|Rescue Teams|Dry Rations|Medical Kits,62,RESOLVED,CITIZEN
INC-2025-0227,2025-05-23T05:10:17.133Z,Trincomalee,EAST_NORTH,Flood,3,10098,0,Boats|Rescue Teams|Dry Rations|Medical Kits,81,RESOLVED,OFFICER
INC-2018-0228,2018-10-24T06:06:55.490Z,Kalutara,WET,Animal Attack,1,3,0,Wildlife Officers|Veterinary Kits,50,RESOLVED,SENSOR
INC-2020-0229,2020-01-03T16:03:05.832Z,Kandy,HILL,Landslide,4,1500,5,Boats|Rescue Teams|Dry Rations|Medical Kits,160,RESOLVED,OFFICER
INC-2024-0230,2024-08-15T19:23:46.852Z,Galle,WET,Flood,3,5328,0,Boats|Rescue Teams|Dry Rations|Medical Kits,48,RESOLVED,CITIZEN
INC-2024-0231,2024-09-18T23:49:18.852Z,Kalutara,WET,Flood,3,17739,0,Boats|Rescue Teams|Dry Rations|Medical Kits,39,RESOLVED,CITIZEN
INC-2019-0232,2019-05-26T02:28:44.958Z,Kalutara,WET,Flood,3,4320,0,Boats|Rescue Teams|Dry Rations|Medical Kits,26,RESOLVED,OFFICER
INC-2024-0233,2024-07-04T17:29:24.957Z,Kegalle,HILL,Flood,4,27456,0,Boats|Rescue Teams|Dry Rations|Medical Kits,93,RESOLVED,CITIZEN
INC-2020-0234,2020-12-12T05:24:46.374Z,Hambantota,DRY,Flood,4,6032,7,Boats|Rescue Teams|Dry Rations|Medical Kits,49,RESOLVED,MEDIA
INC-2024-0235,2024-11-12T07:57:41.501Z,Polonnaruwa,DRY,High Winds/Cyclone,1,1754,0,,38,RESOLVED,CITIZEN
INC-2020-0236,2020-07-28T10:13:35.068Z,Galle,WET,Flood,2,1400,0,Dry Rations|Medical Kits,108,RESOLVED,CITIZEN
INC-2023-0237,2023-01-06T05:26:54.674Z,Kalutara,WET,Flood,2,1680,0,Dry Rations|Medical Kits,99,RESOLVED,CITIZEN
INC-2019-0238,2019-03-24T15:19:00.974Z,Galle,WET,Animal Attack,1,6,0,Wildlife Officers|Veterinary Kits,60,RESOLVED,SENSOR
INC-2019-0239,2019-12-28T09:59:55.371Z,Gampaha,WET,Flood,2,5192,0,Dry Rations|Medical Kits,80,RESOLVED,CITIZEN
INC-2023-0240,2023-11-23T10:45:54.267Z,Hambantota,DRY,Flood,2,7296,0,Dry Rations|Medical Kits,106,RESOLVED,CITIZEN
INC-2018-0241,2018-09-28T04:58:51.144Z,Gampaha,WET,Flood,3,6381,0,Boats|Rescue Teams|Dry Rations|Medical Kits,51,RESOLVED,CITIZEN
INC-2022-0242,2022-01-14T21:45:01.606Z,Kandy,HILL,Flood,2,2512,0,Dry Rations|Medical Kits,25,RESOLVED,CITIZEN
INC-2020-0243,2020-11-05T17:16:31.406Z,Kegalle,HILL,Flood,2,2872,0,Dry Rations|Medical Kits,78,RESOLVED,CITIZEN
INC-2020-0244,2020-09-13T18:07:18.198Z,Galle,WET,Landslide,2,642,0,Dry Rations|Medical Kits,89,RESOLVED,CITIZEN
INC-2024-0245,2024-11-16T07:13:08.547Z,Mullaitivu,EAST_NORTH,Drought,4,134100,0,Water Bowsers|Dry Rations,1474,RESOLVED,CITIZEN
INC-2023-0246,2023-05-30T18:31:12.424Z,Matara,WET,Flood,3,7956,0,Boats|Rescue Teams|Dry Rations|Medical Kits,31,RESOLVED,MEDIA
INC-2025-0247,2025-09-13T11:46:49.051Z,Mannar,DRY,Drought,2,81054,0,Water Bowsers|Dry Rations,3468,RESOLVED,CITIZEN
INC-2021-0248,2021-02-11T17:55:55.564Z,Kegalle,HILL,Forest Fire,5,170,0,Fire Trucks|Air Support,47,RESOLVED,CITIZEN
INC-2026-0249,2026-04-26T05:31:37.230Z,Colombo,WET,Animal Attack,1,8,2,Wildlife Officers|Veterinary Kits,40,RESOLVED,OFFICER
INC-2024-0250,2024-08-14T12:25:04.322Z,Nuwara Eliya,HILL,Landslide,2,186,0,Dry Rations|Medical Kits,61,RESOLVED,CITIZEN
INC-2023-0251,2023-11-12T14:41:03.555Z,Kurunegala,DRY,Drought,1,14167,0,Water Bowsers|Dry Rations,3134,RESOLVED,SENSOR
INC-2026-0252,2026-02-20T22:14:45.068Z,Puttalam,DRY,Animal Attack,2,7,0,Wildlife Officers|Veterinary Kits,70,RESOLVED,CITIZEN
INC-2023-0253,2023-01-27T18:00:45.543Z,Nuwara Eliya,HILL,Flood,2,6200,0,Dry Rations|Medical Kits,93,RESOLVED,OFFICER
INC-2019-0254,2019-03-07T12:57:44.522Z,Kandy,HILL,Landslide,1,113,0,Dry Rations|Medical Kits,78,RESOLVED,CITIZEN
INC-2025-0255,2025-02-09T08:39:26.556Z,Kandy,HILL,Flood,2,3756,0,Dry Rations|Medical Kits,39,RESOLVED,CITIZEN
INC-2021-0256,2021-07-28T20:19:47.529Z,Kegalle,HILL,Flood,2,4124,0,Dry Rations|Medical Kits,83,RESOLVED,CITIZEN
INC-2021-0257,2021-07-28T22:08:29.799Z,Galle,WET,Landslide,4,1232,3,Boats|Rescue Teams|Dry Rations|Medical Kits,73,RESOLVED,CITIZEN
INC-2019-0258,2019-02-06T09:39:09.932Z,Kegalle,HILL,Landslide,1,193,0,Dry Rations|Medical Kits,149,RESOLVED,SENSOR
INC-2020-0259,2020-05-31T21:43:07.661Z,Monaragala,DRY,Drought,1,8508,0,Water Bowsers|Dry Rations,4084,RESOLVED,CITIZEN
INC-2021-0260,2021-03-13T19:38:58.668Z,Hambantota,DRY,Animal Attack,1,6,0,Wildlife Officers|Veterinary Kits,36,RESOLVED,OFFICER
INC-2023-0261,2023-06-21T04:13:27.770Z,Galle,WET,High Winds/Cyclone,4,17536,3,,63,RESOLVED,MEDIA
INC-2025-0262,2025-08-28T15:04:21.526Z,Kurunegala,DRY,Drought,4,158040,0,Water Bowsers|Dry Rations,1794,RESOLVED,MEDIA
INC-2021-0263,2021-07-11T19:04:53.973Z,Badulla,HILL,Flood,3,7020,0,Boats|Rescue Teams|Dry Rations|Medical Kits,15,RESOLVED,OFFICER
INC-2023-0264,2023-05-08T14:16:26.187Z,Hambantota,DRY,Flood,5,5525,1,Boats|Rescue Teams|Dry Rations|Medical Kits,22,RESOLVED,SENSOR
INC-2018-0265,2018-09-22T01:17:34.745Z,Hambantota,DRY,Drought,2,79636,0,Water Bowsers|Dry Rations,2242,RESOLVED,OFFICER
INC-2018-0266,2018-09-24T06:53:25.833Z,Vavuniya,DRY,Animal Attack,1,4,2,Wildlife Officers|Veterinary Kits,82,RESOLVED,MEDIA
INC-2019-0267,2019-04-09T08:27:43.661Z,Kegalle,HILL,Landslide,1,211,0,Dry Rations|Medical Kits,34,RESOLVED,MEDIA
INC-2018-0268,2018-06-20T04:03:43.432Z,Vavuniya,DRY,Flood,1,930,0,Dry Rations|Medical Kits,83,RESOLVED,OFFICER
INC-2022-0269,2022-07-27T03:47:51.263Z,Kurunegala,DRY,Drought,4,147940,0,Water Bowsers|Dry Rations,3636,RESOLVED,CITIZEN
INC-2023-0270,2023-02-08T11:52:18.651Z,Colombo,WET,Flood,4,31200,3,Boats|Rescue Teams|Dry Rations|Medical Kits,86,RESOLVED,CITIZEN
INC-2023-0271,2023-05-07T00:31:36.508Z,Trincomalee,EAST_NORTH,Drought,2,20618,0,Water Bowsers|Dry Rations,3549,RESOLVED,CITIZEN
INC-2018-0272,2018-01-24T22:12:42.665Z,Mannar,DRY,Flood,2,6296,0,Dry Rations|Medical Kits,103,RESOLVED,CITIZEN
INC-2025-0273,2025-05-30T21:43:54.798Z,Matara,WET,Flood,3,16353,0,Boats|Rescue Teams|Dry Rations|Medical Kits,93,RESOLVED,CITIZEN
INC-2019-0274,2019-04-14T17:14:05.604Z,Badulla,HILL,Landslide,2,418,0,Dry Rations|Medical Kits,144,RESOLVED,CITIZEN
INC-2022-0275,2022-01-17T20:08:51.845Z,Colombo,WET,Animal Attack,1,8,2,Wildlife Officers|Veterinary Kits,37,RESOLVED,OFFICER
INC-2021-0276,2021-06-20T03:55:36.834Z,Colombo,WET,Flood,4,25728,0,Boats|Rescue Teams|Dry Rations|Medical Kits,60,RESOLVED,OFFICER
INC-2022-0277,2022-05-22T23:10:36.023Z,Puttalam,DRY,Flood,1,913,0,Dry Rations|Medical Kits,110,RESOLVED,SENSOR
INC-2019-0278,2019-04-27T11:37:25.450Z,Polonnaruwa,DRY,Drought,2,31492,0,Water Bowsers|Dry Rations,3531,RESOLVED,CITIZEN
INC-2019-0279,2019-12-31T05:19:24.427Z,Kegalle,HILL,Forest Fire,1,71,0,Fire Trucks|Air Support,97,RESOLVED,SENSOR
INC-2019-0280,2019-03-10T13:36:31.789Z,Batticaloa,EAST_NORTH,Flood,2,6476,0,Dry Rations|Medical Kits,50,RESOLVED,SENSOR
INC-2024-0281,2024-04-30T17:19:49.871Z,Puttalam,DRY,Drought,2,48590,0,Water Bowsers|Dry Rations,3737,RESOLVED,OFFICER
INC-2023-0282,2023-05-18T03:54:13.708Z,Kalutara,WET,Flood,2,1328,0,Dry Rations|Medical Kits,62,RESOLVED,CITIZEN
INC-2022-0283,2022-06-07T05:47:29.792Z,Gampaha,WET,Landslide,2,804,0,Dry Rations|Medical Kits,65,RESOLVED,SENSOR
INC-2020-0284,2020-06-03T11:52:05.471Z,Hambantota,DRY,Drought,1,23549,0,Water Bowsers|Dry Rations,2325,RESOLVED,CITIZEN
INC-2020-0285,2020-11-10T14:45:05.838Z,Ratnapura,HILL,Flood,1,336,0,Dry Rations|Medical Kits,50,RESOLVED,SENSOR
INC-2019-0286,2019-03-13T02:25:07.682Z,Anuradhapura,DRY,Flood,4,12944,5,Boats|Rescue Teams|Dry Rations|Medical Kits,24,RESOLVED,CITIZEN
INC-2022-0287,2022-09-24T13:34:40.069Z,Matara,WET,Flood,2,4416,0,Dry Rations|Medical Kits,16,RESOLVED,OFFICER
INC-2024-0288,2024-12-10T07:10:52.235Z,Gampaha,WET,Flood,4,14160,4,Boats|Rescue Teams|Dry Rations|Medical Kits,69,RESOLVED,CITIZEN
INC-2024-0289,2024-04-08T13:04:09.884Z,Colombo,WET,Flood,5,40225,3,Boats|Rescue Teams|Dry Rations|Medical Kits,108,RESOLVED,SENSOR
INC-2019-0290,2019-09-13T03:51:10.441Z,Kalutara,WET,Landslide,1,254,0,Dry Rations|Medical Kits,67,RESOLVED,CITIZEN
INC-2022-0291,2022-12-04T10:36:25.342Z,Batticaloa,EAST_NORTH,High Winds/Cyclone,5,32200,3,,104,RESOLVED,CITIZEN
INC-2025-0292,2025-07-09T19:47:01.658Z,Colombo,WET,Flood,3,16866,0,Boats|Rescue Teams|Dry Rations|Medical Kits,84,RESOLVED,SENSOR
INC-2024-0293,2024-02-26T11:04:01.145Z,Mannar,DRY,Flood,1,370,0,Dry Rations|Medical Kits,15,RESOLVED,SENSOR
INC-2019-0294,2019-03-17T12:27:41.653Z,Ampara,EAST_NORTH,Flood,1,1636,0,Dry Rations|Medical Kits,39,RESOLVED,SENSOR
INC-2023-0295,2023-09-28T03:03:21.299Z,Monaragala,DRY,Animal Attack,1,10,2,Wildlife Officers|Veterinary Kits,37,RESOLVED,OFFICER
INC-2025-0296,2025-08-26T07:47:21.977Z,Kegalle,HILL,Flood,4,5952,4,Boats|Rescue Teams|Dry Rations|Medical Kits,50,RESOLVED,CITIZEN
INC-2018-0297,2018-03-29T00:05:02.646Z,Trincomalee,EAST_NORTH,Animal Attack,1,5,1,Wildlife Officers|Veterinary Kits,64,RESOLVED,CITIZEN
INC-2023-0298,2023-01-27T06:34:40.045Z,Trincomalee,EAST_NORTH,High Winds/Cyclone,1,788,0,,67,RESOLVED,CITIZEN
INC-2024-0299,2024-07-04T02:18:24.516Z,Batticaloa,EAST_NORTH,Drought,1,47069,0,Water Bowsers|Dry Rations,2742,RESOLVED,OFFICER
INC-2021-0300,2021-11-02T17:29:27.676Z,Galle,WET,Flood,1,63,0,Dry Rations|Medical Kits,109,RESOLVED,SENSOR
INC-2022-0301,2022-09-17T21:40:02.274Z,Matale,HILL,Flood,4,5536,1,Boats|Rescue Teams|Dry Rations|Medical Kits,115,RESOLVED,CITIZEN
INC-2025-0302,2025-12-26T08:57:49.862Z,Badulla,HILL,Landslide,1,206,0,Dry Rations|Medical Kits,84,RESOLVED,OFFICER
INC-2023-0303,2023-04-13T22:41:14.012Z,Puttalam,DRY,High Winds/Cyclone,2,2328,0,,42,RESOLVED,CITIZEN
INC-2018-0304,2018-02-21T20:22:04.369Z,Monaragala,DRY,Flood,5,19825,10,Boats|Rescue Teams|Dry Rations|Medical Kits,113,RESOLVED,SENSOR
INC-2018-0305,2018-08-30T12:23:51.211Z,Ratnapura,HILL,Landslide,1,490,0,Dry Rations|Medical Kits,63,RESOLVED,SENSOR
INC-2021-0306,2021-07-14T18:28:25.428Z,Nuwara Eliya,HILL,Landslide,2,968,0,Dry Rations|Medical Kits,172,RESOLVED,CITIZEN
INC-2019-0307,2019-03-30T15:10:43.375Z,Kurunegala,DRY,Flood,1,1670,0,Dry Rations|Medical Kits,44,RESOLVED,CITIZEN
INC-2023-0308,2023-04-27T13:39:14.903Z,Badulla,HILL,Landslide,2,944,0,Dry Rations|Medical Kits,157,RESOLVED,CITIZEN
INC-2018-0309,2018-02-02T19:21:43.218Z,Ampara,EAST_NORTH,High Winds/Cyclone,1,1255,0,,20,RESOLVED,CITIZEN
INC-2022-0310,2022-12-08T00:53:20.152Z,Trincomalee,EAST_NORTH,Flood,2,4460,0,Dry Rations|Medical Kits,52,RESOLVED,SENSOR
INC-2020-0311,2020-05-10T01:08:13.679Z,Mullaitivu,EAST_NORTH,Drought,2,47674,0,Water Bowsers|Dry Rations,3585,RESOLVED,CITIZEN
INC-2019-0312,2019-05-12T00:41:30.198Z,Matara,WET,Flood,2,7984,0,Dry Rations|Medical Kits,69,RESOLVED,OFFICER
INC-2023-0313,2023-12-26T23:42:56.303Z,Kandy,HILL,Landslide,1,256,0,Dry Rations|Medical Kits,162,RESOLVED,CITIZEN
INC-2026-0314,2026-04-21T13:02:27.626Z,Kurunegala,DRY,Flood,1,1501,0,Dry Rations|Medical Kits,78,RESOLVED,OFFICER
INC-2023-0315,2023-03-02T00:41:11.809Z,Anuradhapura,DRY,Animal Attack,1,5,0,Wildlife Officers|Veterinary Kits,81,RESOLVED,SENSOR
INC-2020-0316,2020-02-20T11:24:49.497Z,Matara,WET,High Winds/Cyclone,4,13504,2,,120,RESOLVED,CITIZEN
INC-2018-0317,2018-09-09T23:58:04.010Z,Galle,WET,Flood,3,6498,0,Boats|Rescue Teams|Dry Rations|Medical Kits,96,RESOLVED,OFFICER
INC-2018-0318,2018-11-02T01:59:08.516Z,Nuwara Eliya,HILL,Landslide,1,65,0,Dry Rations|Medical Kits,165,RESOLVED,OFFICER
INC-2024-0319,2024-11-12T21:18:04.995Z,Matale,HILL,Landslide,1,228,0,Dry Rations|Medical Kits,42,RESOLVED,SENSOR
INC-2023-0320,2023-10-18T03:12:21.068Z,Kalutara,WET,Flood,1,274,0,Dry Rations|Medical Kits,84,RESOLVED,CITIZEN
INC-2024-0321,2024-03-16T20:22:17.942Z,Vavuniya,DRY,Flood,1,1753,0,Dry Rations|Medical Kits,114,RESOLVED,SENSOR
INC-2026-0322,2026-02-22T11:46:49.896Z,Kalutara,WET,Flood,2,2920,0,Dry Rations|Medical Kits,28,RESOLVED,MEDIA
INC-2018-0323,2018-03-05T01:45:43.084Z,Galle,WET,Animal Attack,2,6,1,Wildlife Officers|Veterinary Kits,82,RESOLVED,MEDIA
INC-2019-0324,2019-02-18T07:30:34.911Z,Kalutara,WET,Animal Attack,2,7,2,Wildlife Officers|Veterinary Kits,50,RESOLVED,CITIZEN
INC-2020-0325,2020-10-25T01:25:14.293Z,Matara,WET,Flood,1,1276,0,Dry Rations|Medical Kits,31,RESOLVED,CITIZEN
INC-2024-0326,2024-06-28T02:06:22.737Z,Matara,WET,Flood,3,8244,0,Boats|Rescue Teams|Dry Rations|Medical Kits,77,RESOLVED,CITIZEN
INC-2025-0327,2025-05-05T06:48:01.356Z,Polonnaruwa,DRY,High Winds/Cyclone,1,1407,0,,85,RESOLVED,OFFICER
INC-2021-0328,2021-09-06T18:51:05.329Z,Gampaha,WET,Flood,1,191,0,Dry Rations|Medical Kits,106,RESOLVED,CITIZEN
INC-2023-0329,2023-07-28T17:41:13.216Z,Jaffna,EAST_NORTH,Drought,2,43396,0,Water Bowsers|Dry Rations,3441,RESOLVED,OFFICER
INC-2023-0330,2023-04-12T17:17:41.394Z,Badulla,HILL,Landslide,3,174,14,Boats|Rescue Teams|Dry Rations|Medical Kits,145,RESOLVED,CITIZEN
INC-2025-0331,2025-11-27T13:33:12.663Z,Trincomalee,EAST_NORTH,Flood,1,509,0,Dry Rations|Medical Kits,114,RESOLVED,MEDIA
INC-2021-0332,2021-02-16T02:41:52.221Z,Nuwara Eliya,HILL,Landslide,1,48,0,Dry Rations|Medical Kits,127,RESOLVED,SENSOR
INC-2024-0333,2024-09-17T16:30:27.162Z,Matale,HILL,Flood,5,4525,6,Boats|Rescue Teams|Dry Rations|Medical Kits,120,RESOLVED,CITIZEN
INC-2018-0334,2018-03-10T20:01:50.863Z,Matara,WET,High Winds/Cyclone,4,6832,6,,112,RESOLVED,CITIZEN
INC-2019-0335,2019-12-18T01:52:03.015Z,Ratnapura,HILL,Flood,2,7728,0,Dry Rations|Medical Kits,58,RESOLVED,OFFICER
INC-2024-0336,2024-08-09T15:20:28.659Z,Colombo,WET,Landslide,4,508,14,Boats|Rescue Teams|Dry Rations|Medical Kits,155,RESOLVED,CITIZEN
INC-2018-0337,2018-03-30T17:58:25.067Z,Kandy,HILL,Flood,1,1751,0,Dry Rations|Medical Kits,23,RESOLVED,CITIZEN
INC-2023-0338,2023-07-01T11:22:24.020Z,Colombo,WET,Flood,2,5588,0,Dry Rations|Medical Kits,83,RESOLVED,SENSOR
INC-2018-0339,2018-08-11T01:01:29.938Z,Colombo,WET,High Winds/Cyclone,1,1575,0,,40,RESOLVED,OFFICER
INC-2020-0340,2020-09-14T13:56:37.433Z,Matale,HILL,Landslide,1,381,0,Dry Rations|Medical Kits,147,RESOLVED,CITIZEN
INC-2024-0341,2024-12-01T17:26:51.412Z,Gampaha,WET,Animal Attack,1,4,2,Wildlife Officers|Veterinary Kits,69,RESOLVED,OFFICER
INC-2024-0342,2024-02-06T23:20:32.798Z,Polonnaruwa,DRY,Flood,3,11124,0,Boats|Rescue Teams|Dry Rations|Medical Kits,75,RESOLVED,CITIZEN
INC-2021-0343,2021-12-29T22:21:06.130Z,Colombo,WET,Animal Attack,1,8,1,Wildlife Officers|Veterinary Kits,81,RESOLVED,CITIZEN
INC-2021-0344,2021-11-06T12:13:31.427Z,Polonnaruwa,DRY,Drought,2,99618,0,Water Bowsers|Dry Rations,1980,RESOLVED,SENSOR
INC-2025-0345,2025-08-30T17:11:17.109Z,Mannar,DRY,Drought,2,58476,0,Water Bowsers|Dry Rations,3334,RESOLVED,CITIZEN
INC-2019-0346,2019-12-16T06:27:13.869Z,Mannar,DRY,Flood,2,5008,0,Dry Rations|Medical Kits,85,RESOLVED,OFFICER
